household_id,case,year,month,elec_units,water_units
case3_0017,upcountry_normal,2024,10,296.3,8.8
case3_0017,upcountry_normal,2024,11,217.7,7.3
case3_0017,upcountry_normal,2024,12,191.2,7.9
case3_0017,upcountry_normal,2025,1,204.2,7.5
case3_0017,upcountry_normal,2025,2,218.4,6.8
case3_0017,upcountry_normal,2025,3,292.7,7.5
case3_0017,upcountry_normal,2025,4,386.7,8.8
case3_0017,upcountry_normal,2025,5,327.7,9.1
case3_0017,upcountry_normal,2025,6,341.5,8.0
case3_0017,upcountry_normal,2025,7,305.0,7.3
case3_0017,upcountry_normal,2025,8,256.1,7.5
case3_0017,upcountry_normal,2025,9,249.0,7.9
case3_0017,upcountry_normal,2025,10,212.2,9.5
case3_0017,upcountry_normal,2025,11,177.2,8.3
case3_0017,upcountry_normal,2025,12,177.3,6.2
case3_0017,upcountry_normal,2026,1,199.3,6.8
case3_0017,upcountry_normal,2026,2,188.3,7.5
case3_0017,upcountry_normal,2026,3,250.4,9.4
case3_0017,upcountry_normal,2026,4,298.8,9.7
case3_0017,upcountry_normal,2026,5,311.9,11.0
case3_0017,upcountry_normal,2026,6,289.8,9.1
case3_0017,upcountry_normal,2026,7,226.8,10.8
case3_0017,upcountry_normal,2026,8,249.5,9.1
case3_0018,upcountry_normal,2024,3,305.2,10.7
case3_0018,upcountry_normal,2024,4,385.0,12.9
case3_0018,upcountry_normal,2024,5,420.6,11.8
case3_0018,upcountry_normal,2024,6,408.2,11.6
case3_0018,upcountry_normal,2024,7,439.9,11.2
case3_0018,upcountry_normal,2024,8,407.6,12.2
case3_0018,upcountry_normal,2024,9,333.9,12.1
case3_0018,upcountry_normal,2024,10,316.3,11.1
case3_0018,upcountry_normal,2024,11,191.2,7.4
case3_0018,upcountry_normal,2024,12,167.7,10.2
case3_0018,upcountry_normal,2025,1,187.8,9.5
case3_0018,upcountry_normal,2025,2,186.8,10.3
case3_0018,upcountry_normal,2025,3,289.2,11.1
case3_0018,upcountry_normal,2025,4,461.9,10.4
case3_0018,upcountry_normal,2025,5,419.7,12.7
case3_0018,upcountry_normal,2025,6,359.9,11.9
case3_0018,upcountry_normal,2025,7,346.4,12.1
case3_0018,upcountry_normal,2025,8,355.4,12.2
case3_0018,upcountry_normal,2025,9,267.5,14.7
case3_0018,upcountry_normal,2025,10,292.2,11.8
case3_0018,upcountry_normal,2025,11,204.2,10.3
case3_0018,upcountry_normal,2025,12,210.9,9.8
case3_0018,upcountry_normal,2026,1,229.6,10.0
case3_0018,upcountry_normal,2026,2,234.3,10.7
case3_0018,upcountry_normal,2026,3,317.0,11.6
case3_0018,upcountry_normal,2026,4,477.1,13.2
case3_0018,upcountry_normal,2026,5,432.3,12.9
case3_0018,upcountry_normal,2026,6,352.6,12.5
case3_0018,upcountry_normal,2026,7,360.3,12.2
case3_0018,upcountry_normal,2026,8,344.4,15.2
case3_0019,upcountry_normal,2024,3,436.6,15.8
case3_0019,upcountry_normal,2024,4,519.7,14.8
case3_0019,upcountry_normal,2024,5,450.8,14.4
case3_0019,upcountry_normal,2024,6,498.1,13.1
case3_0019,upcountry_normal,2024,7,520.4,13.8
case3_0019,upcountry_normal,2024,8,389.0,12.1
case3_0019,upcountry_normal,2024,9,374.7,13.5
case3_0019,upcountry_normal,2024,10,367.0,11.3
case3_0019,upcountry_normal,2024,11,289.5,13.1
case3_0019,upcountry_normal,2024,12,293.6,11.9
case3_0019,upcountry_normal,2025,1,312.6,10.6
case3_0019,upcountry_normal,2025,2,289.9,11.0
case3_0019,upcountry_normal,2025,3,395.6,13.2
case3_0019,upcountry_normal,2025,4,535.4,13.2
case3_0019,upcountry_normal,2025,5,480.4,16.4
case3_0019,upcountry_normal,2025,6,532.1,15.5
case3_0019,upcountry_normal,2025,7,476.2,13.8
case3_0019,upcountry_normal,2025,8,482.6,12.2
case3_0019,upcountry_normal,2025,9,442.4,13.6
case3_0019,upcountry_normal,2025,10,416.8,13.8
case3_0019,upcountry_normal,2025,11,303.1,13.2
case3_0019,upcountry_normal,2025,12,300.9,12.4
case3_0019,upcountry_normal,2026,1,308.3,11.3
case3_0019,upcountry_normal,2026,2,352.2,13.0
case3_0019,upcountry_normal,2026,3,560.5,13.8
case3_0019,upcountry_normal,2026,4,608.7,13.9
case3_0019,upcountry_normal,2026,5,663.6,14.7
case3_0019,upcountry_normal,2026,6,577.7,14.5
case3_0019,upcountry_normal,2026,7,601.7,13.9
case3_0019,upcountry_normal,2026,8,570.5,15.2
case3_0020,upcountry_normal,2024,3,376.3,7.7
case3_0020,upcountry_normal,2024,4,503.4,8.5
case3_0020,upcountry_normal,2024,5,480.0,8.0
case3_0020,upcountry_normal,2024,6,486.5,8.3
case3_0020,upcountry_normal,2024,7,402.1,9.4
case3_0020,upcountry_normal,2024,8,407.4,8.9
case3_0020,upcountry_normal,2024,9,432.0,9.1
case3_0020,upcountry_normal,2024,10,384.4,8.8
case3_0020,upcountry_normal,2024,11,214.2,7.4
case3_0020,upcountry_normal,2024,12,206.5,6.1
case3_0020,upcountry_normal,2025,1,188.9,7.1
case3_0020,upcountry_normal,2025,2,183.7,7.2
case3_0020,upcountry_normal,2025,3,369.4,8.0
case3_0020,upcountry_normal,2025,4,541.0,8.6
case3_0020,upcountry_normal,2025,5,426.1,8.6
case3_0020,upcountry_normal,2025,6,510.7,8.0
case3_0020,upcountry_normal,2025,7,490.8,7.7
case3_0020,upcountry_normal,2025,8,435.9,7.7
case3_0020,upcountry_normal,2025,9,365.8,8.2
case3_0020,upcountry_normal,2025,10,306.0,9.2
case3_0020,upcountry_normal,2025,11,226.2,8.0
case3_0020,upcountry_normal,2025,12,226.5,6.2
case3_0020,upcountry_normal,2026,1,185.1,7.0
case3_0020,upcountry_normal,2026,2,206.0,7.5
case3_0020,upcountry_normal,2026,3,338.7,8.8
case3_0020,upcountry_normal,2026,4,518.8,8.7
case3_0020,upcountry_normal,2026,5,415.2,7.4
case3_0020,upcountry_normal,2026,6,391.0,8.9
case3_0020,upcountry_normal,2026,7,373.9,8.2
case3_0020,upcountry_normal,2026,8,352.9,9.7
case3_0021,upcountry_normal,2024,3,141.6,12.6
case3_0021,upcountry_normal,2024,4,228.5,14.2
case3_0021,upcountry_normal,2024,5,204.4,14.8
case3_0021,upcountry_normal,2024,6,205.7,13.7
case3_0021,upcountry_normal,2024,7,194.2,15.5
case3_0021,upcountry_normal,2024,8,194.0,14.1
case3_0021,upcountry_normal,2024,9,176.5,16.8
case3_0021,upcountry_normal,2024,10,167.0,15.4
case3_0021,upcountry_normal,2024,11,109.9,14.4
case3_0021,upcountry_normal,2024,12,115.0,14.2
case3_0021,upcountry_normal,2025,1,103.5,11.3
case3_0021,upcountry_normal,2025,2,112.9,13.3
case3_0021,upcountry_normal,2025,3,157.5,17.3
case3_0021,upcountry_normal,2025,4,192.7,18.6
case3_0021,upcountry_normal,2025,5,205.8,16.2
case3_0021,upcountry_normal,2025,6,199.9,13.5
case3_0021,upcountry_normal,2025,7,189.5,15.4
case3_0021,upcountry_normal,2025,8,186.4,13.7
case3_0021,upcountry_normal,2025,9,188.0,13.9
case3_0021,upcountry_normal,2025,10,143.8,14.4
case3_0021,upcountry_normal,2025,11,110.5,13.6
case3_0021,upcountry_normal,2025,12,114.1,11.6
case3_0021,upcountry_normal,2026,1,103.9,12.9
case3_0021,upcountry_normal,2026,2,105.6,12.8
case3_0021,upcountry_normal,2026,3,125.4,13.3
case3_0021,upcountry_normal,2026,4,156.4,14.3
case3_0021,upcountry_normal,2026,5,194.4,14.9
case3_0021,upcountry_normal,2026,6,173.4,16.7
case3_0021,upcountry_normal,2026,7,136.6,14.2
case3_0021,upcountry_normal,2026,8,155.0,15.0
case3_0022,upcountry_normal,2024,3,196.9,11.2
case3_0022,upcountry_normal,2024,4,204.9,10.7
case3_0022,upcountry_normal,2024,5,199.6,8.1
case3_0022,upcountry_normal,2024,6,199.5,10.9
case3_0022,upcountry_normal,2024,7,218.1,10.0
case3_0022,upcountry_normal,2024,8,214.4,9.9
case3_0022,upcountry_normal,2024,9,218.4,10.7
case3_0022,upcountry_normal,2024,10,219.1,9.5
case3_0022,upcountry_normal,2024,11,180.3,8.6
case3_0022,upcountry_normal,2024,12,165.0,9.7
case3_0022,upcountry_normal,2025,1,158.8,9.6
case3_0022,upcountry_normal,2025,2,195.6,9.0
case3_0022,upcountry_normal,2025,3,218.6,9.2
case3_0022,upcountry_normal,2025,4,255.3,9.7
case3_0022,upcountry_normal,2025,5,247.1,11.3
case3_0022,upcountry_normal,2025,6,215.8,11.3
case3_0022,upcountry_normal,2025,7,216.5,9.6
case3_0022,upcountry_normal,2025,8,206.3,10.2
case3_0022,upcountry_normal,2025,9,239.2,8.0
case3_0022,upcountry_normal,2025,10,211.5,9.6
case3_0022,upcountry_normal,2025,11,202.4,9.0
case3_0022,upcountry_normal,2025,12,181.9,8.2
case3_0022,upcountry_normal,2026,1,194.8,9.5
case3_0022,upcountry_normal,2026,2,131.2,9.3
case3_0022,upcountry_normal,2026,3,132.9,9.6
case3_0022,upcountry_normal,2026,4,170.7,10.3
case3_0022,upcountry_normal,2026,5,145.7,10.1
case3_0022,upcountry_normal,2026,6,142.4,11.1
case3_0022,upcountry_normal,2026,7,154.0,11.0
case3_0022,upcountry_normal,2026,8,150.1,9.8
case3_0023,upcountry_normal,2024,3,383.6,4.9
case3_0023,upcountry_normal,2024,4,497.0,5.2
case3_0023,upcountry_normal,2024,5,456.2,5.2
case3_0023,upcountry_normal,2024,6,453.9,5.0
case3_0023,upcountry_normal,2024,7,453.8,5.5
case3_0023,upcountry_normal,2024,8,445.7,4.8
case3_0023,upcountry_normal,2024,9,437.8,5.0
case3_0023,upcountry_normal,2024,10,289.0,5.1
case3_0023,upcountry_normal,2024,11,212.0,4.2
case3_0023,upcountry_normal,2024,12,210.5,3.7
case3_0023,upcountry_normal,2025,1,192.0,4.5
case3_0023,upcountry_normal,2025,2,212.2,4.5
case3_0023,upcountry_normal,2025,3,294.0,4.9
case3_0023,upcountry_normal,2025,4,394.2,5.4
case3_0023,upcountry_normal,2025,5,542.2,5.4
case3_0023,upcountry_normal,2025,6,415.2,5.5
case3_0023,upcountry_normal,2025,7,426.5,5.2
case3_0023,upcountry_normal,2025,8,358.3,4.8
case3_0023,upcountry_normal,2025,9,345.4,5.2
case3_0023,upcountry_normal,2025,10,282.4,5.2
case3_0023,upcountry_normal,2025,11,204.3,4.3
case3_0023,upcountry_normal,2025,12,158.2,3.6
case3_0023,upcountry_normal,2026,1,180.9,4.6
case3_0023,upcountry_normal,2026,2,168.7,4.9
case3_0023,upcountry_normal,2026,3,294.7,5.5
case3_0023,upcountry_normal,2026,4,509.1,5.5
case3_0023,upcountry_normal,2026,5,428.4,6.0
case3_0023,upcountry_normal,2026,6,422.9,5.8
case3_0023,upcountry_normal,2026,7,426.1,5.3
case3_0023,upcountry_normal,2026,8,392.6,4.8
case3_0024,upcountry_normal,2024,3,104.5,14.9
case3_0024,upcountry_normal,2024,4,132.3,15.2
case3_0024,upcountry_normal,2024,5,145.6,14.0
case3_0024,upcountry_normal,2024,6,132.2,15.6
case3_0024,upcountry_normal,2024,7,147.7,16.3
case3_0024,upcountry_normal,2024,8,128.4,14.4
case3_0024,upcountry_normal,2024,9,121.8,15.5
case3_0024,upcountry_normal,2024,10,94.7,13.3
case3_0024,upcountry_normal,2024,11,57.4,13.8
case3_0024,upcountry_normal,2024,12,57.9,13.4
case3_0024,upcountry_normal,2025,1,60.9,12.4
case3_0024,upcountry_normal,2025,2,56.7,10.8
case3_0024,upcountry_normal,2025,3,93.1,13.4
case3_0024,upcountry_normal,2025,4,126.4,15.8
case3_0024,upcountry_normal,2025,5,144.2,17.8
case3_0024,upcountry_normal,2025,6,149.6,14.9
case3_0024,upcountry_normal,2025,7,125.6,14.2
case3_0024,upcountry_normal,2025,8,141.9,12.9
case3_0024,upcountry_normal,2025,9,128.7,14.1
case3_0024,upcountry_normal,2025,10,108.5,13.1
case3_0024,upcountry_normal,2025,11,71.8,10.9
case3_0024,upcountry_normal,2025,12,82.0,11.4
case3_0024,upcountry_normal,2026,1,78.3,11.5
case3_0024,upcountry_normal,2026,2,80.3,10.9
case3_0024,upcountry_normal,2026,3,153.3,13.4
case3_0024,upcountry_normal,2026,4,172.6,13.9
case3_0024,upcountry_normal,2026,5,154.0,13.6
case3_0024,upcountry_normal,2026,6,153.3,13.9
case3_0024,upcountry_normal,2026,7,128.7,11.7
case3_0024,upcountry_normal,2026,8,121.3,13.2
case3_0025,upcountry_normal,2024,3,470.2,5.1
case3_0025,upcountry_normal,2024,4,506.4,6.4
case3_0025,upcountry_normal,2024,5,429.9,5.7
case3_0025,upcountry_normal,2024,6,370.6,5.7
case3_0025,upcountry_normal,2024,7,378.2,5.8
case3_0025,upcountry_normal,2024,8,456.0,6.2
case3_0025,upcountry_normal,2024,9,332.4,4.5
case3_0025,upcountry_normal,2024,10,379.7,5.8
case3_0025,upcountry_normal,2024,11,295.3,5.6
case3_0025,upcountry_normal,2024,12,327.7,5.4
case3_0025,upcountry_normal,2025,1,401.9,5.3
case3_0025,upcountry_normal,2025,2,389.1,6.3
case3_0025,upcountry_normal,2025,3,428.3,6.3
case3_0025,upcountry_normal,2025,4,456.8,5.1
case3_0025,upcountry_normal,2025,5,478.3,6.9
case3_0025,upcountry_normal,2025,6,407.8,5.8
case3_0025,upcountry_normal,2025,7,374.1,6.1
case3_0025,upcountry_normal,2025,8,400.8,7.1
case3_0025,upcountry_normal,2025,9,468.2,5.7
case3_0025,upcountry_normal,2025,10,410.5,5.6
case3_0025,upcountry_normal,2025,11,373.0,5.6
case3_0025,upcountry_normal,2025,12,322.6,5.3
case3_0025,upcountry_normal,2026,1,330.2,5.7
case3_0025,upcountry_normal,2026,2,282.9,5.1
case3_0025,upcountry_normal,2026,3,379.7,5.6
case3_0025,upcountry_normal,2026,4,420.0,6.4
case3_0025,upcountry_normal,2026,5,482.5,6.3
case3_0025,upcountry_normal,2026,6,469.7,6.5
case3_0025,upcountry_normal,2026,7,455.3,6.8
case3_0025,upcountry_normal,2026,8,466.3,7.1
case3_0026,upcountry_normal,2024,3,166.2,65.0
case3_0026,upcountry_normal,2024,4,251.9,59.2
case3_0026,upcountry_normal,2024,5,242.2,57.5
case3_0026,upcountry_normal,2024,6,193.4,55.9
case3_0026,upcountry_normal,2024,7,228.9,55.1
case3_0026,upcountry_normal,2024,8,190.4,60.2
case3_0026,upcountry_normal,2024,9,213.8,55.2
case3_0026,upcountry_normal,2024,10,150.3,57.0
case3_0026,upcountry_normal,2024,11,92.6,59.3
case3_0026,upcountry_normal,2024,12,110.9,47.3
case3_0026,upcountry_normal,2025,1,97.4,46.8
case3_0026,upcountry_normal,2025,2,98.0,44.2
case3_0026,upcountry_normal,2025,3,177.1,54.2
case3_0026,upcountry_normal,2025,4,239.9,51.7
case3_0026,upcountry_normal,2025,5,256.5,56.1
case3_0026,upcountry_normal,2025,6,199.8,36.9
case3_0026,upcountry_normal,2025,7,192.1,52.8
case3_0026,upcountry_normal,2025,8,166.4,48.8
case3_0026,upcountry_normal,2025,9,175.3,51.7
case3_0026,upcountry_normal,2025,10,161.3,39.9
case3_0026,upcountry_normal,2025,11,102.4,48.2
case3_0026,upcountry_normal,2025,12,86.9,37.3
case3_0026,upcountry_normal,2026,1,96.3,37.3
case3_0026,upcountry_normal,2026,2,85.5,44.3
case3_0026,upcountry_normal,2026,3,138.2,45.8
case3_0026,upcountry_normal,2026,4,196.7,51.0
case3_0026,upcountry_normal,2026,5,199.0,66.1
case3_0026,upcountry_normal,2026,6,198.3,61.0
case3_0026,upcountry_normal,2026,7,169.3,54.4
case3_0026,upcountry_normal,2026,8,162.3,51.0
case3_0027,upcountry_normal,2024,3,191.0,10.0
case3_0027,upcountry_normal,2024,4,205.3,13.1
case3_0027,upcountry_normal,2024,5,217.2,13.6
case3_0027,upcountry_normal,2024,6,253.9,12.9
case3_0027,upcountry_normal,2024,7,275.2,13.4
case3_0027,upcountry_normal,2024,8,267.4,13.9
case3_0027,upcountry_normal,2024,9,239.4,10.9
case3_0027,upcountry_normal,2024,10,215.4,12.2
case3_0027,upcountry_normal,2024,11,112.3,9.7
case3_0027,upcountry_normal,2024,12,130.0,10.0
case3_0027,upcountry_normal,2025,1,105.3,9.0
case3_0027,upcountry_normal,2025,2,107.7,9.4
case3_0027,upcountry_normal,2025,3,200.1,11.0
case3_0027,upcountry_normal,2025,4,342.7,11.7
case3_0027,upcountry_normal,2025,5,273.9,12.2
case3_0027,upcountry_normal,2025,6,236.8,11.5
case3_0027,upcountry_normal,2025,7,255.4,11.2
case3_0027,upcountry_normal,2025,8,254.9,11.1
case3_0027,upcountry_normal,2025,9,202.7,10.5
case3_0027,upcountry_normal,2025,10,194.2,12.1
case3_0027,upcountry_normal,2025,11,120.0,9.0
case3_0027,upcountry_normal,2025,12,109.3,11.1
case3_0027,upcountry_normal,2026,1,110.3,9.8
case3_0027,upcountry_normal,2026,2,107.9,8.5
case3_0027,upcountry_normal,2026,3,169.4,8.9
case3_0027,upcountry_normal,2026,4,244.7,10.6
case3_0027,upcountry_normal,2026,5,208.5,11.2
case3_0027,upcountry_normal,2026,6,245.1,11.7
case3_0027,upcountry_normal,2026,7,254.2,13.2
case3_0027,upcountry_normal,2026,8,224.9,10.2
case3_0028,upcountry_normal,2024,3,527.3,9.4
case3_0028,upcountry_normal,2024,4,725.0,10.6
case3_0028,upcountry_normal,2024,5,799.5,10.0
case3_0028,upcountry_normal,2024,6,780.0,9.4
case3_0028,upcountry_normal,2024,7,641.9,8.7
case3_0028,upcountry_normal,2024,8,713.9,8.8
case3_0028,upcountry_normal,2024,9,644.2,8.5
case3_0028,upcountry_normal,2024,10,567.2,8.0
case3_0028,upcountry_normal,2024,11,441.1,7.3
case3_0028,upcountry_normal,2024,12,488.9,8.1
case3_0028,upcountry_normal,2025,1,468.8,7.5
case3_0028,upcountry_normal,2025,2,488.0,6.8
case3_0028,upcountry_normal,2025,3,588.2,7.0
case3_0028,upcountry_normal,2025,4,719.8,8.7
case3_0028,upcountry_normal,2025,5,731.6,7.0
case3_0028,upcountry_normal,2025,6,717.0,8.9
case3_0028,upcountry_normal,2025,7,652.2,7.7
case3_0028,upcountry_normal,2025,8,640.6,8.2
case3_0028,upcountry_normal,2025,9,597.9,9.0
case3_0028,upcountry_normal,2025,10,577.3,8.4
case3_0028,upcountry_normal,2025,11,405.1,8.1
case3_0028,upcountry_normal,2025,12,422.2,8.8
case3_0028,upcountry_normal,2026,1,503.6,8.0
case3_0028,upcountry_normal,2026,2,490.4,6.4
case3_0028,upcountry_normal,2026,3,613.7,8.5
case3_0028,upcountry_normal,2026,4,661.2,9.0
case3_0028,upcountry_normal,2026,5,706.2,9.3
case3_0028,upcountry_normal,2026,6,678.5,9.2
case3_0028,upcountry_normal,2026,7,637.4,7.4
case3_0028,upcountry_normal,2026,8,737.1,8.4
case3_0029,upcountry_normal,2024,3,217.6,14.3
case3_0029,upcountry_normal,2024,4,349.9,17.2
case3_0029,upcountry_normal,2024,5,308.9,20.2
case3_0029,upcountry_normal,2024,6,305.6,17.0
case3_0029,upcountry_normal,2024,7,234.4,18.3
case3_0029,upcountry_normal,2024,8,233.9,16.7
case3_0029,upcountry_normal,2024,9,266.5,14.3
case3_0029,upcountry_normal,2024,10,267.1,13.2
case3_0029,upcountry_normal,2024,11,187.0,14.5
case3_0029,upcountry_normal,2024,12,167.2,13.5
case3_0029,upcountry_normal,2025,1,173.4,15.4
case3_0029,upcountry_normal,2025,2,179.5,14.6
case3_0029,upcountry_normal,2025,3,251.3,15.9
case3_0029,upcountry_normal,2025,4,306.8,15.0
case3_0029,upcountry_normal,2025,5,333.5,15.2
case3_0029,upcountry_normal,2025,6,273.2,12.7
case3_0029,upcountry_normal,2025,7,284.8,15.4
case3_0029,upcountry_normal,2025,8,274.1,14.9
case3_0029,upcountry_normal,2025,9,278.1,16.9
case3_0029,upcountry_normal,2025,10,206.9,14.0
case3_0029,upcountry_normal,2025,11,167.8,13.2
case3_0029,upcountry_normal,2025,12,179.1,12.4
case3_0029,upcountry_normal,2026,1,192.3,13.8
case3_0029,upcountry_normal,2026,2,183.5,11.6
case3_0029,upcountry_normal,2026,3,261.6,13.9
case3_0029,upcountry_normal,2026,4,308.1,14.9
case3_0029,upcountry_normal,2026,5,281.0,11.9
case3_0029,upcountry_normal,2026,6,240.6,12.7
case3_0029,upcountry_normal,2026,7,281.8,15.9
case3_0029,upcountry_normal,2026,8,340.9,16.3
case3_0030,upcountry_normal,2024,3,235.1,23.1
case3_0030,upcountry_normal,2024,4,353.8,27.7
case3_0030,upcountry_normal,2024,5,317.6,24.9
case3_0030,upcountry_normal,2024,6,272.8,23.3
case3_0030,upcountry_normal,2024,7,267.4,22.6
case3_0030,upcountry_normal,2024,8,290.9,23.9
case3_0030,upcountry_normal,2024,9,244.4,23.8
case3_0030,upcountry_normal,2024,10,155.3,21.8
case3_0030,upcountry_normal,2024,11,117.9,22.7
case3_0030,upcountry_normal,2024,12,115.3,23.7
case3_0030,upcountry_normal,2025,1,90.0,23.0
case3_0030,upcountry_normal,2025,2,109.5,18.0
case3_0030,upcountry_normal,2025,3,210.0,22.6
case3_0030,upcountry_normal,2025,4,316.3,25.3
case3_0030,upcountry_normal,2025,5,319.4,22.5
case3_0030,upcountry_normal,2025,6,285.0,25.5
case3_0030,upcountry_normal,2025,7,274.3,22.4
case3_0030,upcountry_normal,2025,8,235.1,25.8
case3_0030,upcountry_normal,2025,9,207.0,27.0
case3_0030,upcountry_normal,2025,10,198.3,24.2
case3_0030,upcountry_normal,2025,11,114.7,25.1
case3_0030,upcountry_normal,2025,12,112.7,20.2
case3_0030,upcountry_normal,2026,1,108.6,24.8
case3_0030,upcountry_normal,2026,2,117.7,23.3
case3_0030,upcountry_normal,2026,3,189.0,24.7
case3_0030,upcountry_normal,2026,4,284.8,26.8
case3_0030,upcountry_normal,2026,5,268.4,31.0
case3_0030,upcountry_normal,2026,6,319.3,28.1
case3_0030,upcountry_normal,2026,7,292.1,26.0
case3_0030,upcountry_normal,2026,8,263.7,31.7
case3_0031,upcountry_normal,2024,3,305.9,25.6
case3_0031,upcountry_normal,2024,4,459.0,24.6
case3_0031,upcountry_normal,2024,5,385.5,30.3
case3_0031,upcountry_normal,2024,6,357.6,24.6
case3_0031,upcountry_normal,2024,7,358.7,19.2
case3_0031,upcountry_normal,2024,8,295.9,22.7
case3_0031,upcountry_normal,2024,9,298.4,27.0
case3_0031,upcountry_normal,2024,10,253.2,22.2
case3_0031,upcountry_normal,2024,11,166.6,18.0
case3_0031,upcountry_normal,2024,12,195.4,15.4
case3_0031,upcountry_normal,2025,1,182.3,16.8
case3_0031,upcountry_normal,2025,2,175.9,19.2
case3_0031,upcountry_normal,2025,3,279.8,22.8
case3_0031,upcountry_normal,2025,4,446.0,26.5
case3_0031,upcountry_normal,2025,5,429.5,29.1
case3_0031,upcountry_normal,2025,6,455.7,23.8
case3_0031,upcountry_normal,2025,7,408.4,26.2
case3_0031,upcountry_normal,2025,8,394.8,24.5
case3_0031,upcountry_normal,2025,9,354.3,27.5
case3_0031,upcountry_normal,2025,10,338.6,24.9
case3_0031,upcountry_normal,2025,11,167.5,22.4
case3_0031,upcountry_normal,2025,12,185.7,22.3
case3_0031,upcountry_normal,2026,1,167.0,20.2
case3_0031,upcountry_normal,2026,2,151.4,19.0
case3_0031,upcountry_normal,2026,3,292.2,23.0
case3_0031,upcountry_normal,2026,4,391.5,23.6
case3_0031,upcountry_normal,2026,5,439.3,29.0
case3_0031,upcountry_normal,2026,6,412.3,23.1
case3_0031,upcountry_normal,2026,7,353.7,25.0
case3_0031,upcountry_normal,2026,8,324.0,25.4
case3_0032,upcountry_normal,2024,3,252.4,12.3
case3_0032,upcountry_normal,2024,4,310.6,12.4
case3_0032,upcountry_normal,2024,5,289.6,12.7
case3_0032,upcountry_normal,2024,6,283.7,11.8
case3_0032,upcountry_normal,2024,7,269.7,12.4
case3_0032,upcountry_normal,2024,8,326.0,13.3
case3_0032,upcountry_normal,2024,9,243.1,10.7
case3_0032,upcountry_normal,2024,10,183.7,11.2
case3_0032,upcountry_normal,2024,11,222.2,10.0
case3_0032,upcountry_normal,2024,12,236.9,9.7
case3_0032,upcountry_normal,2025,1,223.5,10.0
case3_0032,upcountry_normal,2025,2,185.0,9.7
case3_0032,upcountry_normal,2025,3,267.8,12.6
case3_0032,upcountry_normal,2025,4,311.1,12.9
case3_0032,upcountry_normal,2025,5,301.4,12.3
case3_0032,upcountry_normal,2025,6,309.2,14.2
case3_0032,upcountry_normal,2025,7,259.3,13.5
case3_0032,upcountry_normal,2025,8,228.0,11.7
case3_0032,upcountry_normal,2025,9,244.0,11.3
case3_0032,upcountry_normal,2025,10,231.9,11.4
case3_0032,upcountry_normal,2025,11,191.5,10.0
case3_0032,upcountry_normal,2025,12,203.0,9.6
case3_0032,upcountry_normal,2026,1,180.5,9.9
case3_0032,upcountry_normal,2026,2,194.5,9.4
